timestamp,phase,step,decision_type,decision,rationale,data_source,confidence,outcome
2026-05-28T13:09:17.224Z,collect,1,anomaly,Egress clean,No VPN or DNS filter detected,check-egress.js,high,pass
2026-05-28T13:09:17.225Z,collect,2,sitemap_discovery,check-wellknown.js invoked,url=https://typo3.org,check-wellknown.js,high,n-a
2026-05-28T13:09:23.916Z,collect,2,sitemap_discovery,Well-known probe passed,Exit 0,check-wellknown.js,high,pass
2026-05-28T13:09:23.922Z,collect,3,anomaly,Results dir cleared: mx-outputs/audit/2026-05-28/typo3.org/.infill,"Fresh run — stale CSVs removed, cache preserved",audit-pipeline.js,high,pass
2026-05-28T13:09:23.923Z,collect,3a,sitemap_discovery,check-ai-usage.js invoked,url=https://typo3.org,check-ai-usage.js,high,n-a
2026-05-28T13:09:29.370Z,collect,3a,sitemap_discovery,AI Usage Declaration probe passed,Exit 0,check-ai-usage.js,high,pass
2026-05-28T13:09:29.884Z,collect,4,sitemap_discovery,Sitemap: https://typo3.org/sitemap.xml,Responded HTTP 200 to HEAD request,https://typo3.org/sitemap.xml,high,pass
2026-05-28T13:09:29.884Z,collect,5,sitemap_discovery,mx-reginald/audit/index.js invoked,entry=https://typo3.org/sitemap.xml htmlPagesRequested=5 crawlCap=7 (buffer=2 for non-HTML discovery files) forceFresh=true,mx-reginald/audit/index.js,high,n-a
2026-05-28T13:12:19.844Z,collect,5,score_summary,Crawler complete,Exit 0,mx-outputs/audit/2026-05-28/typo3.org/.infill,high,pass
2026-05-28T13:12:19.844Z,collect,5a,sitemap_discovery,discover-urls.js invoked,url=https://typo3.org out=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-05-28/typo3.org/.infill/discovery.json,discover-urls.js,high,n-a
2026-05-28T13:12:21.120Z,collect,5a,sitemap_discovery,Sitemap grading complete,discovery.json written — SITEMAP_* placeholders will be filled at report time,/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-05-28/typo3.org/.infill/discovery.json,high,pass
2026-05-28T13:12:21.120Z,collect,5b,sitemap_discovery,topup-pdfs-from-sitemap.js invoked,results=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-05-28/typo3.org/.infill,topup-pdfs-from-sitemap.js,high,n-a
2026-05-28T13:12:21.188Z,collect,5b,sitemap_discovery,Sitemap PDF topup complete,no append count parsed,topup-pdfs-from-sitemap.js,high,pass
2026-05-28T13:12:21.188Z,collect,5c,sitemap_discovery,capture-pdf-sample.js invoked,url=https://typo3.org out=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-05-28/typo3.org/.infill,capture-pdf-sample.js,high,n-a
2026-05-28T13:12:21.259Z,collect,5c,sitemap_discovery,PDF accessibility sample captured,no pdfCount parsed,capture-pdf-sample.js,high,pass
2026-05-28T13:12:21.259Z,collect,6,anomaly,error-page-test.js invoked,url=https://typo3.org,error-page-test.js,high,n-a
2026-05-28T13:12:21.772Z,collect,6,anomaly,Error page test passed,Exit 0,error-page-test.js,high,pass
2026-05-28T13:12:21.772Z,collect,7,agent_access,agent-access-test.js invoked,url=https://typo3.org out=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-05-28/typo3.org/.infill,agent-access-test.js,high,n-a
2026-05-28T13:12:42.147Z,collect,7,agent_access,Agent access test complete,Exit 0 — agent-access.json written to /Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-05-28/typo3.org/.infill,agent-access-test.js,high,pass
2026-05-28T13:12:42.148Z,collect,8,score_summary,check-served-rendered-gap.js invoked,resultsDir=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-05-28/typo3.org/.infill,check-served-rendered-gap.js,high,n-a
2026-05-28T13:12:42.222Z,collect,8,score_summary,No significant served/rendered gap,All AI suitability dimensions within 5-point threshold,mx-outputs/audit/2026-05-28/typo3.org/.infill/audit_averages.json,high,pass
2026-05-28T13:12:42.222Z,collect,8a,anomaly,slowest-page-probe.js invoked,resultsDir=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-05-28/typo3.org/.infill method=cache-busted-x3,slowest-page-probe.js,high,n-a
2026-05-28T13:12:57.944Z,collect,8a,anomaly,Slowest-page re-probe: good,"First-visit response time is within healthy bounds. The returning-visitor view is Indeterminate for both pages because cache-busted re-probes were rate-limited (HTTP 429) or otherwise unsuccessful, so we cannot characterise the warmed-cache experience from this audit.",slowest-page-perf.json,high,pass
2026-05-28T13:12:57.944Z,collect,8b,score_summary,provenance-gap.js invoked,url=https://typo3.org resultsDir=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-05-28/typo3.org/.infill cacheDir=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/typo3.org/.cache,provenance-gap.js,high,n-a
2026-05-28T13:12:58.117Z,collect,8b,score_summary,Provenance-gap scan complete,"provenance-gap: 0 pages scanned, 0 self-promotional listicles, 0 year-swap pages, 0 provenance-gap cluster(s)",mx-outputs/audit/2026-05-28/typo3.org/.infill/provenance_gap.json,high,pass
2026-05-28T13:12:58.117Z,collect,8c,score_summary,provenance-gap-llm.js invoked,url=https://typo3.org resultsDir=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-05-28/typo3.org/.infill cacheDir=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/typo3.org/.cache maxPages=5,provenance-gap-llm.js,high,n-a
2026-05-28T13:12:58.311Z,collect,8c,score_summary,Provenance-gap LLM pass complete,"provenance-gap-llm: 0 page(s) evaluated, 0 qualitative finding(s).",mx-outputs/audit/2026-05-28/typo3.org/.infill/provenance_gap_llm.json,high,pass
2026-05-28T13:12:58.311Z,collect,9,score_summary,generate-preflight-findings.js invoked,resultsDir=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-05-28/typo3.org/.infill out=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-05-28/typo3.org/.infill/preflight-findings.json,generate-preflight-findings.js,high,n-a
2026-05-28T13:12:58.385Z,collect,9,score_summary,Preflight findings written,"Pre-digested scores, findings, schema maturity, journey, agent access — ready for LLM phases",mx-outputs/audit/2026-05-28/typo3.org/.infill/preflight-findings.json,high,pass
2026-05-28T13:12:58.386Z,collect,9,absence_finding,No Schema.org structured data (SDQ 0/100),Agents must infer entity type and facts from prose rather than declared structured data,mx-outputs/audit/2026-05-28/typo3.org/.infill/preflight-findings.json,high,warn
2026-05-28T13:12:58.386Z,collect,9,absence_finding,No llms.txt published,Agents have no machine-curated index of site content or declared access policy,mx-outputs/audit/2026-05-28/typo3.org/.infill/preflight-findings.json,high,warn
2026-05-28T13:12:58.386Z,collect,9,absence_finding,No sitemap.xml,Crawlers rely on link discovery only; unlisted pages may not be indexed,mx-outputs/audit/2026-05-28/typo3.org/.infill/preflight-findings.json,high,warn
2026-05-28T13:12:58.386Z,collect,9,absence_finding,"Security headers absent: HSTS, CSP, X-Frame-Options",Missing security headers increase exposure to content injection and clickjacking,mx-outputs/audit/2026-05-28/typo3.org/.infill/preflight-findings.json,high,warn
2026-05-28T13:12:58.386Z,collect,9,absence_finding,Open Graph metadata incomplete or absent,Social sharing previews and agent link summaries lack author-controlled descriptions,mx-outputs/audit/2026-05-28/typo3.org/.infill/preflight-findings.json,high,warn
2026-05-28T13:12:58.386Z,collect,10,score_summary,Collect phase complete,All automated steps finished including preflight-findings.json,audit-pipeline.js,high,pass
2026-05-28T13:12:58.386Z,collect,end,phase_end,collect phase ended — SUCCESS,All automated collection steps complete; LLM phases ready to start,audit-pipeline.js,high,pass
2026-05-28T13:12:58.464Z,report,start,phase_start,report phase started,hostname=typo3.org client=typo3-org date=2026-05-28 model=claude-sonnet-4-6,audit-pipeline.js,high,n-a
2026-05-28T13:12:58.464Z,report,0,template_selection,Template: web-audit-suite-template.md,Generic template — no commerce anchor,/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-05-28/typo3.org/.infill/seo_scores.csv,high,pass
2026-05-28T13:12:58.465Z,report,0,gate_result,Infill provenance snapshot written,Copied web-audit-suite-template.md and scoring-methodology.json into .infill/ for provenance,mx-outputs/audit/2026-05-28/typo3.org/.infill,high,pass
2026-05-28T13:12:58.546Z,report,0,gate_result,Template voice check WARNING - 26 violation(s),"Template prose carries forbidden patterns; recorded for reviewer, pipeline continues",check-template-voice.js,high,warn
2026-05-28T13:12:58.547Z,report,1,placeholder_fill,infill-report.js invoked,template=web-audit-suite-template.md results=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-05-28/typo3.org/.infill out=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-05-28/typo3.org/.infilled/typo3-org.md,infill-report.js,high,n-a
2026-05-28T13:12:59.291Z,report,1,placeholder_fill,Infill complete,Exit 0 — skeleton at mx-outputs/audit/2026-05-28/typo3.org/.infilled/typo3-org.md,infill-report.js,high,pass
2026-05-28T13:12:59.291Z,report,2,placeholder_fill,rewrite-report.js: invoked,infilled=mx-outputs/audit/2026-05-28/typo3.org/.infilled/typo3-org.md out=mx-outputs/audit/2026-05-28/typo3.org/typo3-org-report.md model=claude-sonnet-4-6,audit-pipeline.js,high,n-a
2026-05-28T13:14:15.808Z,report,2,placeholder_fill,rewrite-report.js: complete,Exit 0 — final report at mx-outputs/audit/2026-05-28/typo3.org/typo3-org-report.md,audit-pipeline.js,high,pass
2026-05-28T13:14:15.875Z,report,2.5,placeholder_fill,Engagement table regenerated,Deterministic rebuild from priority blocks — no LLM drift possible,regenerate-engagement-table.js,high,pass
2026-05-28T13:14:15.941Z,report,end,phase_end,report phase ended,infill=ok rewrite=ok,audit-pipeline.js,high,pass
2026-05-28T16:37:32.714Z,collect,start,phase_start,collect phase started,url=https://typo3.org pages=5 client=typo3-org date=2026-05-28,audit-pipeline.js,high,n-a
2026-05-28T16:37:32.715Z,collect,0,sitemap_discovery,audit-pipeline.js collect invoked,url=https://typo3.org pages=5 forceFresh=false client=typo3-org date=2026-05-28,audit-pipeline.js,high,n-a
2026-05-28T16:37:32.716Z,collect,1,anomaly,check-egress.js invoked,url=https://typo3.org,check-egress.js,high,n-a
2026-05-28T16:37:32.979Z,collect,1,anomaly,Egress clean,No VPN or DNS filter detected,check-egress.js,high,pass
2026-05-28T16:37:32.980Z,collect,2,sitemap_discovery,check-wellknown.js invoked,url=https://typo3.org,check-wellknown.js,high,n-a
2026-05-28T16:37:33.279Z,collect,2,sitemap_discovery,Well-known probe passed,Exit 0,check-wellknown.js,high,pass
2026-05-28T16:37:33.285Z,collect,3,anomaly,Results dir cleared: mx-outputs/audit/2026-05-28/typo3.org/.infill,"Fresh run — stale CSVs removed, cache preserved",audit-pipeline.js,high,pass
2026-05-28T16:37:33.285Z,collect,3a,sitemap_discovery,check-ai-usage.js invoked,url=https://typo3.org,check-ai-usage.js,high,n-a
2026-05-28T16:37:33.489Z,collect,3a,sitemap_discovery,AI Usage Declaration probe passed,Exit 0,check-ai-usage.js,high,pass
2026-05-28T16:37:33.918Z,collect,4,sitemap_discovery,Sitemap: https://typo3.org/sitemap.xml,Responded HTTP 200 to HEAD request,https://typo3.org/sitemap.xml,high,pass
2026-05-28T16:37:33.918Z,collect,5,sitemap_discovery,mx-reginald/audit/index.js invoked,entry=https://typo3.org/sitemap.xml htmlPagesRequested=5 crawlCap=7 (buffer=2 for non-HTML discovery files) forceFresh=false,mx-reginald/audit/index.js,high,n-a
2026-05-28T16:37:42.134Z,collect,5,score_summary,Crawler complete,Exit 0,mx-outputs/audit/2026-05-28/typo3.org/.infill,high,pass
2026-05-28T16:37:42.134Z,collect,5a,sitemap_discovery,discover-urls.js invoked,url=https://typo3.org out=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-05-28/typo3.org/.infill/discovery.json,discover-urls.js,high,n-a
2026-05-28T16:37:43.829Z,collect,5a,sitemap_discovery,Sitemap grading complete,discovery.json written — SITEMAP_* placeholders will be filled at report time,/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-05-28/typo3.org/.infill/discovery.json,high,pass
2026-05-28T16:37:43.829Z,collect,5b,sitemap_discovery,topup-pdfs-from-sitemap.js invoked,results=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-05-28/typo3.org/.infill,topup-pdfs-from-sitemap.js,high,n-a
2026-05-28T16:37:43.899Z,collect,5b,sitemap_discovery,Sitemap PDF topup complete,no append count parsed,topup-pdfs-from-sitemap.js,high,pass
2026-05-28T16:37:43.899Z,collect,5c,sitemap_discovery,capture-pdf-sample.js invoked,url=https://typo3.org out=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-05-28/typo3.org/.infill,capture-pdf-sample.js,high,n-a
2026-05-28T16:37:43.972Z,collect,5c,sitemap_discovery,PDF accessibility sample captured,no pdfCount parsed,capture-pdf-sample.js,high,pass
2026-05-28T16:37:43.972Z,collect,6,anomaly,error-page-test.js invoked,url=https://typo3.org,error-page-test.js,high,n-a
2026-05-28T16:37:44.525Z,collect,6,anomaly,Error page test passed,Exit 0,error-page-test.js,high,pass
2026-05-28T16:37:44.525Z,collect,7,agent_access,agent-access-test.js invoked,url=https://typo3.org out=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-05-28/typo3.org/.infill,agent-access-test.js,high,n-a
2026-05-28T16:38:06.010Z,collect,7,agent_access,Agent access test complete,Exit 0 — agent-access.json written to /Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-05-28/typo3.org/.infill,agent-access-test.js,high,pass
2026-05-28T16:38:06.010Z,collect,8,score_summary,check-served-rendered-gap.js invoked,resultsDir=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-05-28/typo3.org/.infill,check-served-rendered-gap.js,high,n-a
2026-05-28T16:38:06.096Z,collect,8,score_summary,No significant served/rendered gap,All AI suitability dimensions within 5-point threshold,mx-outputs/audit/2026-05-28/typo3.org/.infill/audit_averages.json,high,pass
2026-05-28T16:38:06.096Z,collect,8a,anomaly,slowest-page-probe.js invoked,resultsDir=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-05-28/typo3.org/.infill method=cache-busted-x3,slowest-page-probe.js,high,n-a
2026-05-28T16:38:19.886Z,collect,8a,anomaly,Slowest-page re-probe: good,"First-visit response time is within healthy bounds. The returning-visitor view is Indeterminate for both pages because cache-busted re-probes were rate-limited (HTTP 429) or otherwise unsuccessful, so we cannot characterise the warmed-cache experience from this audit.",slowest-page-perf.json,high,pass
2026-05-28T16:38:19.886Z,collect,8b,score_summary,provenance-gap.js invoked,url=https://typo3.org resultsDir=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-05-28/typo3.org/.infill cacheDir=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/typo3.org/.cache,provenance-gap.js,high,n-a
2026-05-28T16:38:20.061Z,collect,8b,score_summary,Provenance-gap scan complete,"provenance-gap: 0 pages scanned, 0 self-promotional listicles, 0 year-swap pages, 0 provenance-gap cluster(s)",mx-outputs/audit/2026-05-28/typo3.org/.infill/provenance_gap.json,high,pass
2026-05-28T16:38:20.061Z,collect,8c,score_summary,provenance-gap-llm.js invoked,url=https://typo3.org resultsDir=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-05-28/typo3.org/.infill cacheDir=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/typo3.org/.cache maxPages=5,provenance-gap-llm.js,high,n-a
2026-05-28T16:38:20.283Z,collect,8c,score_summary,Provenance-gap LLM pass complete,"provenance-gap-llm: 0 page(s) evaluated, 0 qualitative finding(s).",mx-outputs/audit/2026-05-28/typo3.org/.infill/provenance_gap_llm.json,high,pass
2026-05-28T16:38:20.283Z,collect,9,score_summary,generate-preflight-findings.js invoked,resultsDir=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-05-28/typo3.org/.infill out=/Users/tomcranstoun/Documents/GitHub/MX-hub/mx-outputs/audit/2026-05-28/typo3.org/.infill/preflight-findings.json,generate-preflight-findings.js,high,n-a
2026-05-28T16:38:20.360Z,collect,9,score_summary,Preflight findings written,"Pre-digested scores, findings, schema maturity, journey, agent access — ready for LLM phases",mx-outputs/audit/2026-05-28/typo3.org/.infill/preflight-findings.json,high,pass
2026-05-28T16:38:20.361Z,collect,9,absence_finding,No Schema.org structured data (SDQ 0/100),Agents must infer entity type and facts from prose rather than declared structured data,mx-outputs/audit/2026-05-28/typo3.org/.infill/preflight-findings.json,high,warn
2026-05-28T16:38:20.361Z,collect,9,absence_finding,No llms.txt published,Agents have no machine-curated index of site content or declared access policy,mx-outputs/audit/2026-05-28/typo3.org/.infill/preflight-findings.json,high,warn
